# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   2.7970299098e+00,   6.5531361688e-01,   8.0951443278e-03,   7.2000000000e-01,   4.5072873780e+00,   9.8320000000e-01
   2.8200070350e+00,   6.9261281927e-01,   8.3223363262e-03,   7.3000000000e-01,   4.3794025840e+00,   9.8350000000e-01
   2.8566527753e+00,   5.4598939747e+00,   2.3366416017e-02,   7.4000000000e-01,   4.2064111230e+00,   9.8310000000e-01
   2.8611991695e+00,   7.7291750382e+00,   2.7801393919e-02,   7.5000000000e-01,   4.2836825490e+00,   9.8270000000e-01
   2.8450435310e+00,   1.2350526328e+00,   1.1113292189e-02,   7.6000000000e-01,   4.0615925800e+00,   9.8370000000e-01
   2.8757254274e+00,   2.2259973374e+00,   1.4919776598e-02,   7.7000000000e-01,   4.5071679460e+00,   9.8270000000e-01
   2.8626150042e+00,   9.2730313330e-01,   9.6296580069e-03,   7.8000000000e-01,   4.5618061440e+00,   9.8380000000e-01
   2.9078639579e+00,   2.9226168021e+00,   1.7095662614e-02,   7.9000000000e-01,   4.4009753930e+00,   9.8170000000e-01
   2.8788918541e+00,   8.6959517606e-01,   9.3252087165e-03,   8.0000000000e-01,   4.4920161720e+00,   9.8290000000e-01
   2.8981743431e+00,   1.3053338562e+00,   1.1425120814e-02,   8.1000000000e-01,   4.2602872410e+00,   9.7950000000e-01
   2.9219121247e+00,   1.7933672766e+00,   1.3391666351e-02,   8.2000000000e-01,   4.2238043370e+00,   9.8300000000e-01
   2.9417702017e+00,   2.6237973491e+00,   1.6198139860e-02,   8.3000000000e-01,   4.3718793390e+00,   9.8170000000e-01
   2.9271257121e+00,   1.0200274775e+00,   1.0099640971e-02,   8.4000000000e-01,   4.8553504560e+00,   9.8260000000e-01
   2.9451630512e+00,   9.7498187361e-01,   9.8741170421e-03,   8.5000000000e-01,   4.4755006280e+00,   9.8210000000e-01
